asset_id,empID,asset_name,asset_type,purchase_date,status
506,335,Laptop Site,Laptop,2023-10-28,Issued
507,335,Access Card Ever,Mobile,2025-03-01,Returned
508,337,Laptop Add,Monitor,2024-11-13,Issued
509,337,Access Card North,Monitor,2024-11-15,Lost
510,339,Monitor Turn,Keyboard,2023-06-23,Returned
511,340,Monitor Want,Access Card,2025-01-04,Issued
512,340,Access Card Usually,Mobile,2025-04-23,Lost
513,341,Keyboard Run,Monitor,2022-10-26,Lost
514,341,Mac Center,Laptop,2025-02-27,Lost
515,341,Keyboard Never,Access Card,2024-10-24,Returned
516,342,Mouse Near,Mac,2022-09-24,Lost
517,342,Laptop Program,Keyboard,2024-03-30,Returned
518,344,Monitor Mission,Access Card,2025-04-17,Issued
519,344,Mouse Keep,Mouse,2024-11-06,Issued
520,344,Mobile Future,Monitor,2024-03-28,Lost
521,345,Access Card Lose,Laptop,2023-06-11,Issued
522,346,Mac Performance,Keyboard,2025-04-10,Lost
523,346,Access Card Interest,Mac,2025-01-29,Returned
524,346,Mobile Picture,Monitor,2024-01-14,Issued
525,348,Mac Avoid,Access Card,2023-11-12,Lost
526,348,Mobile Individual,Mobile,2024-08-18,Issued
527,348,Mouse Computer,Mac,2024-05-11,Lost
528,349,Mac Him,Mac,2024-10-03,Returned
529,349,Mac Tough,Mouse,2024-03-06,Lost
530,349,Access Card Election,Mouse,2023-04-04,Issued
531,350,Mouse Seem,Mouse,2023-01-21,Returned
532,350,Laptop Receive,Mobile,2022-11-24,Issued
533,351,Mobile Bar,Mouse,2023-01-09,Issued
534,351,Mac Shake,Access Card,2023-03-05,Lost
535,352,Mouse Activity,Monitor,2024-09-29,Lost
536,352,Mobile Month,Monitor,2024-06-01,Lost
537,354,Mobile Father,Keyboard,2024-12-19,Returned
538,354,Keyboard Than,Keyboard,2022-12-26,Lost
539,355,Mobile Various,Access Card,2023-10-24,Returned
540,356,Mac Radio,Keyboard,2022-07-26,Lost
541,357,Laptop Card,Laptop,2024-02-05,Issued
542,357,Keyboard Property,Keyboard,2023-10-15,Issued
543,361,Monitor Window,Mac,2023-10-04,Returned
544,361,Access Card Effort,Keyboard,2025-05-03,Issued
545,361,Laptop Control,Access Card,2023-04-20,Lost
546,362,Mobile Fill,Monitor,2022-12-23,Issued
547,364,Mobile Either,Monitor,2022-08-24,Returned
548,364,Keyboard Score,Laptop,2024-12-07,Returned
549,364,Mobile Human,Monitor,2024-03-22,Issued
550,365,Mobile Put,Laptop,2025-02-28,Returned
551,366,Laptop Interest,Keyboard,2023-05-05,Issued
552,366,Keyboard Note,Monitor,2022-09-23,Returned
553,366,Monitor Little,Keyboard,2022-08-07,Returned
554,367,Access Card Middle,Laptop,2025-02-26,Returned
555,368,Mouse The,Mac,2022-08-20,Returned
556,370,Mobile Seek,Access Card,2023-01-29,Returned
557,370,Mouse Spring,Keyboard,2022-12-09,Returned
558,373,Mobile Kitchen,Monitor,2023-11-12,Lost
559,373,Access Card Suffer,Laptop,2022-07-23,Lost
560,374,Mac Land,Mouse,2023-07-06,Lost
561,374,Mouse Maybe,Mouse,2024-02-17,Lost
562,376,Mobile Hair,Mobile,2022-11-20,Issued
563,378,Laptop Next,Mac,2023-02-09,Lost
564,378,Keyboard Cost,Monitor,2024-05-28,Issued
565,378,Mouse Young,Mobile,2022-10-27,Returned
566,379,Mobile Take,Mac,2024-04-05,Lost
567,379,Mouse Certainly,Access Card,2023-04-21,Lost
568,380,Mobile My,Mobile,2022-11-23,Lost
569,381,Mobile Hot,Monitor,2022-08-27,Lost
570,381,Laptop Indeed,Keyboard,2024-11-17,Returned
571,381,Monitor If,Monitor,2023-11-18,Issued
572,382,Mobile Space,Monitor,2024-07-20,Lost
573,382,Laptop Well,Laptop,2023-11-26,Lost
574,383,Monitor Audience,Mobile,2024-07-19,Issued
575,383,Monitor Stage,Laptop,2025-02-08,Lost
576,385,Mac System,Mobile,2022-08-26,Returned
577,385,Mobile Money,Mac,2023-02-09,Lost
578,387,Access Card His,Mouse,2024-04-25,Lost
579,387,Mac Cover,Mac,2024-11-15,Issued
580,388,Mobile Both,Monitor,2023-10-02,Returned
581,388,Access Card Boy,Mouse,2025-03-23,Lost
582,388,Monitor Wrong,Keyboard,2022-09-15,Issued
583,389,Mac System,Mouse,2024-06-29,Returned
584,390,Monitor Place,Laptop,2023-03-21,Lost
585,390,Access Card A,Mouse,2022-12-20,Lost
586,390,Mac World,Monitor,2023-02-12,Lost
587,391,Access Card Cost,Keyboard,2024-02-24,Issued
588,391,Mouse Story,Mouse,2024-03-19,Issued
589,391,Mac Own,Laptop,2022-11-22,Returned
590,392,Access Card From,Mouse,2025-01-13,Returned
591,392,Mobile Operation,Keyboard,2023-03-05,Returned
592,392,Mouse Finally,Laptop,2024-01-15,Returned
593,393,Mouse Purpose,Keyboard,2025-03-20,Issued
594,393,Mobile On,Laptop,2023-06-22,Issued
595,394,Monitor Practice,Keyboard,2024-05-27,Issued
596,395,Mobile Eat,Keyboard,2023-12-22,Returned
597,395,Mouse Ability,Monitor,2024-06-01,Lost
598,395,Laptop Image,Mac,2024-04-01,Returned
599,397,Mac Year,Monitor,2024-01-25,Returned
600,399,Monitor Score,Mobile,2023-03-13,Returned
601,399,Keyboard Professional,Access Card,2025-01-21,Lost
602,399,Access Card Network,Mobile,2023-07-23,Returned
603,400,Laptop Whose,Mobile,2022-09-22,Returned
604,401,Monitor Already,Mouse,2023-06-06,Issued
605,401,Mouse Machine,Mouse,2023-06-08,Lost
606,401,Keyboard Skill,Mobile,2025-03-08,Issued
607,402,Monitor Always,Laptop,2022-08-19,Returned
608,403,Monitor Defense,Monitor,2023-04-10,Lost
609,403,Mobile Run,Keyboard,2023-08-17,Issued
610,404,Monitor Reality,Keyboard,2024-05-30,Returned
611,405,Mouse Resource,Laptop,2022-06-24,Lost
612,405,Access Card Put,Mouse,2023-02-03,Returned
613,406,Monitor Development,Mac,2024-04-20,Issued
614,406,Mouse This,Access Card,2024-09-30,Returned
615,407,Mobile Animal,Access Card,2023-03-17,Returned
616,407,Access Card Just,Mac,2024-02-12,Issued
617,408,Mouse Get,Mobile,2022-06-23,Issued
618,409,Monitor Explain,Keyboard,2023-08-22,Issued
619,409,Monitor Great,Mobile,2022-12-14,Lost
620,411,Monitor Society,Access Card,2022-11-30,Lost
621,412,Mobile Sell,Laptop,2023-09-22,Lost
622,413,Mac Red,Mobile,2025-05-20,Returned
623,413,Laptop Whether,Mouse,2022-11-15,Issued
624,413,Keyboard Factor,Access Card,2022-10-04,Issued
625,414,Mobile We,Laptop,2024-10-27,Lost
626,414,Mouse Seven,Access Card,2025-01-31,Lost
627,415,Mac Rest,Mobile,2022-09-25,Issued
628,415,Mouse Sure,Mobile,2023-09-10,Lost
629,415,Mac Site,Access Card,2022-10-27,Returned
630,416,Access Card Off,Keyboard,2025-05-11,Issued
631,416,Access Card Bit,Mouse,2023-01-25,Lost
632,416,Access Card Generation,Keyboard,2023-10-14,Lost
633,417,Monitor Member,Mouse,2024-08-26,Issued
634,420,Mouse Listen,Access Card,2025-03-26,Issued
635,420,Mobile Various,Access Card,2023-12-14,Returned
636,420,Mouse Wife,Mouse,2023-05-18,Issued
637,421,Mouse Budget,Mouse,2023-10-07,Returned
638,421,Mac Staff,Mobile,2023-07-01,Returned
639,422,Mouse Or,Mac,2022-06-23,Returned
640,422,Monitor Answer,Mouse,2022-11-01,Lost
641,422,Keyboard Democratic,Monitor,2023-02-05,Issued
642,424,Keyboard Life,Access Card,2022-10-27,Returned
643,424,Mac Discover,Monitor,2024-12-27,Returned
644,425,Monitor Effort,Mobile,2025-03-25,Issued
645,425,Monitor Magazine,Keyboard,2022-08-18,Returned
646,426,Keyboard Skin,Keyboard,2022-11-01,Issued
647,426,Mobile Action,Mac,2023-05-07,Issued
648,426,Mobile Choice,Access Card,2023-06-28,Lost
649,427,Laptop Test,Monitor,2024-11-19,Issued
650,428,Mobile Read,Access Card,2022-07-21,Returned
651,428,Monitor Parent,Laptop,2024-07-10,Issued
652,428,Access Card Nation,Mouse,2024-04-09,Issued
653,429,Mobile Thus,Keyboard,2023-02-24,Lost
654,430,Access Card Although,Access Card,2024-12-10,Lost
655,430,Laptop Voice,Mouse,2023-07-31,Returned
656,430,Keyboard Ball,Access Card,2023-01-21,Lost
657,432,Access Card Stuff,Keyboard,2024-10-08,Returned
658,432,Laptop Phone,Mobile,2024-03-28,Lost
659,433,Laptop Foreign,Mobile,2023-11-27,Issued
660,434,Keyboard Risk,Mobile,2023-08-09,Returned
661,434,Mouse Thought,Mac,2023-05-01,Issued
662,434,Access Card Worry,Mac,2023-10-01,Lost
663,435,Laptop Add,Access Card,2022-09-21,Issued
664,435,Keyboard Attorney,Mouse,2024-06-04,Returned
665,436,Access Card Might,Mouse,2025-01-22,Issued
666,436,Monitor Keep,Keyboard,2023-09-27,Returned
667,436,Mobile Part,Keyboard,2024-01-20,Returned
668,437,Access Card Life,Mobile,2025-04-23,Issued
669,437,Mac Picture,Monitor,2024-06-02,Issued
670,437,Monitor Describe,Mac,2023-04-26,Lost
671,438,Access Card Impact,Laptop,2023-11-04,Returned
672,439,Keyboard Court,Laptop,2024-04-26,Returned
673,439,Keyboard Including,Keyboard,2022-08-09,Returned
674,439,Mouse Idea,Laptop,2022-06-16,Lost
675,440,Mouse Across,Mouse,2024-06-19,Returned
676,440,Mac Take,Laptop,2022-08-30,Issued
677,441,Laptop Or,Mouse,2022-12-28,Issued
678,442,Laptop Husband,Mac,2022-07-29,Returned
679,442,Mac Actually,Mouse,2023-12-30,Lost
680,442,Mobile People,Access Card,2024-03-23,Lost
681,443,Mobile Need,Monitor,2022-05-29,Issued
682,444,Monitor Source,Mobile,2023-08-31,Returned
683,445,Mobile Great,Laptop,2024-06-16,Returned
684,445,Mobile Value,Monitor,2024-10-28,Lost
685,445,Monitor Theory,Mouse,2022-09-13,Returned
686,447,Access Card Culture,Keyboard,2023-06-14,Returned
687,447,Access Card Side,Access Card,2022-08-17,Returned
688,448,Mouse Realize,Mouse,2025-04-24,Issued
689,448,Mac Its,Mouse,2022-10-07,Issued
690,449,Monitor Sell,Keyboard,2023-01-23,Issued
691,449,Mouse Mrs,Mac,2025-05-06,Returned
692,449,Access Card Lose,Mobile,2024-11-15,Issued
693,450,Mobile Hit,Laptop,2023-06-12,Lost
694,450,Mobile Number,Keyboard,2023-08-19,Lost
695,451,Mac Election,Monitor,2023-04-21,Issued
696,452,Mac Account,Laptop,2025-02-18,Lost
697,452,Mac Sport,Monitor,2024-10-15,Returned
698,454,Keyboard Trip,Mac,2023-01-19,Issued
699,454,Monitor Owner,Access Card,2024-01-07,Lost
700,458,Mobile Drug,Laptop,2024-11-24,Issued
701,458,Monitor Small,Laptop,2023-07-04,Returned
702,459,Monitor Exactly,Laptop,2025-01-10,Returned
703,460,Mac Change,Mouse,2024-07-16,Lost
704,460,Keyboard Administration,Monitor,2022-08-26,Issued
705,461,Laptop Adult,Mac,2025-02-21,Issued
706,462,Mouse Walk,Keyboard,2023-12-28,Returned
707,462,Mouse Total,Mac,2023-04-01,Issued
708,463,Monitor Which,Monitor,2023-04-30,Lost
709,464,Mouse Prove,Access Card,2023-04-21,Issued
710,464,Mouse Star,Laptop,2023-12-10,Lost
711,465,Mobile Very,Mac,2023-11-26,Issued
712,465,Mouse Most,Mouse,2025-05-17,Lost
713,466,Mobile More,Access Card,2023-05-20,Lost
714,466,Mac Sound,Keyboard,2023-11-15,Returned
715,468,Mouse Change,Laptop,2023-03-26,Issued
716,471,Keyboard Movement,Mobile,2025-01-25,Issued
717,472,Access Card Get,Laptop,2025-03-25,Issued
718,472,Mobile Help,Monitor,2023-06-12,Lost
719,473,Monitor Pattern,Monitor,2024-03-26,Returned
720,475,Keyboard Get,Mobile,2024-06-05,Returned
721,476,Monitor Be,Laptop,2023-02-05,Lost
722,478,Monitor Although,Keyboard,2023-09-21,Issued
723,479,Mobile Maintain,Keyboard,2022-07-13,Issued
724,479,Laptop Federal,Mac,2024-04-04,Returned
725,479,Monitor Forget,Monitor,2023-09-16,Lost
726,480,Laptop Current,Mouse,2023-07-03,Returned
727,480,Mac Growth,Mobile,2025-02-07,Lost
728,480,Mouse Direction,Mac,2022-08-18,Returned
729,481,Keyboard None,Mobile,2023-11-08,Issued
730,481,Keyboard Recently,Mouse,2024-04-17,Returned
731,482,Monitor Recently,Laptop,2023-04-29,Returned
732,482,Access Card Occur,Laptop,2023-06-27,Returned
733,482,Mac Drive,Access Card,2023-07-14,Lost
734,483,Keyboard Campaign,Monitor,2023-08-11,Lost
735,484,Laptop A,Monitor,2023-09-10,Returned
736,484,Mobile Building,Access Card,2022-10-25,Returned
737,485,Monitor Back,Laptop,2024-10-08,Returned
738,488,Laptop Their,Access Card,2022-11-09,Returned
739,489,Mouse None,Keyboard,2024-09-21,Issued
740,490,Monitor Mean,Mouse,2023-04-10,Returned
741,490,Laptop Themselves,Monitor,2022-05-30,Issued
742,491,Access Card Also,Mobile,2022-10-12,Issued
743,491,Laptop Among,Mouse,2023-10-24,Lost
744,491,Mobile Movement,Mobile,2023-11-12,Issued
745,492,Mobile Arrive,Mouse,2025-01-22,Issued
746,492,Mac Executive,Mouse,2022-12-28,Lost
747,492,Keyboard Eye,Access Card,2025-02-17,Lost
748,494,Mobile Friend,Monitor,2023-03-31,Issued
749,495,Laptop Range,Mouse,2023-12-05,Returned
750,495,Keyboard Reach,Access Card,2025-03-28,Lost
751,495,Mouse Whom,Keyboard,2023-08-25,Lost
752,496,Mouse Great,Mouse,2022-07-19,Lost
753,497,Keyboard Society,Mobile,2023-10-23,Returned
754,497,Laptop Two,Monitor,2023-04-17,Lost
755,499,Access Card Ground,Mac,2023-04-08,Issued
756,500,Monitor Wear,Laptop,2024-04-20,Issued
757,500,Access Card Media,Laptop,2023-10-01,Issued
758,501,Mac Agent,Mouse,2022-12-20,Issued
759,502,Laptop Series,Access Card,2024-02-09,Issued
760,503,Monitor Break,Mobile,2025-03-14,Lost
761,503,Access Card Left,Keyboard,2024-12-31,Lost
762,503,Access Card Ready,Laptop,2023-11-21,Issued
763,504,Mouse Last,Mobile,2024-10-29,Returned
764,505,Mouse Shake,Keyboard,2022-10-12,Issued
765,505,Keyboard The,Keyboard,2023-09-25,Lost
766,506,Mac Season,Keyboard,2024-12-07,Returned
767,506,Laptop Send,Mac,2022-08-11,Returned
768,506,Access Card Mouth,Mobile,2025-02-20,Lost
769,507,Laptop Pull,Laptop,2023-03-15,Issued
770,508,Mouse Ago,Access Card,2023-11-16,Lost
771,508,Mac Somebody,Mouse,2022-06-25,Lost
772,509,Mobile Security,Monitor,2024-07-28,Issued
773,510,Mac Reflect,Mac,2022-10-03,Issued
774,511,Laptop Decision,Mobile,2023-12-20,Lost
775,511,Monitor We,Mobile,2023-07-21,Issued
776,511,Mobile Size,Mouse,2022-07-04,Returned
777,513,Mobile Market,Mouse,2022-08-16,Returned
778,513,Keyboard Husband,Access Card,2023-09-03,Issued
779,515,Keyboard Court,Monitor,2024-06-20,Lost
780,516,Access Card Produce,Mac,2024-03-04,Lost
781,516,Monitor Capital,Mac,2023-03-03,Issued
782,517,Mobile Effect,Keyboard,2025-03-02,Issued
783,518,Mouse Tax,Mouse,2024-10-19,Returned
784,519,Monitor Vote,Access Card,2024-04-07,Returned
785,520,Monitor Impact,Mobile,2024-03-16,Returned
786,520,Access Card Travel,Laptop,2024-04-16,Lost
787,520,Mobile Word,Monitor,2023-03-15,Issued
788,522,Access Card May,Laptop,2025-03-29,Lost
789,522,Mouse Knowledge,Mobile,2023-05-21,Lost
790,522,Mouse Identify,Mac,2025-02-02,Returned
791,525,Keyboard Cold,Monitor,2023-02-27,Issued
792,527,Keyboard Store,Access Card,2024-11-20,Issued
793,528,Mac Red,Monitor,2023-06-04,Returned
794,529,Mobile Project,Keyboard,2022-10-03,Lost
795,529,Mouse Response,Mobile,2024-05-11,Issued
796,529,Monitor Reality,Mobile,2022-11-08,Lost
797,532,Mobile You,Laptop,2025-05-07,Issued
798,533,Mac Right,Monitor,2023-03-01,Issued
799,533,Keyboard Throughout,Mobile,2024-09-20,Lost
800,533,Mouse Health,Monitor,2023-08-23,Issued
801,534,Mouse Put,Mouse,2022-11-21,Lost
802,534,Mobile Board,Laptop,2024-04-14,Issued
803,534,Access Card Treat,Mouse,2022-10-24,Returned
804,535,Mac Race,Laptop,2024-11-02,Returned
805,535,Keyboard Thousand,Monitor,2024-01-22,Issued
806,537,Laptop Thing,Laptop,2022-06-23,Lost
807,538,Monitor Because,Access Card,2024-03-08,Lost
808,538,Laptop Herself,Mobile,2024-01-28,Returned
809,539,Keyboard Study,Mobile,2022-07-09,Returned
810,540,Keyboard Skin,Mac,2024-05-19,Issued
811,540,Mouse Heart,Mobile,2023-06-25,Returned
812,540,Keyboard Record,Access Card,2023-01-19,Issued
813,544,Mouse Place,Mac,2024-08-04,Issued
814,545,Mac Else,Mac,2024-01-12,Issued
815,545,Monitor Special,Monitor,2025-04-24,Issued
816,546,Keyboard Money,Mouse,2024-04-28,Lost
817,546,Access Card Imagine,Access Card,2023-11-24,Issued
818,547,Mac Better,Access Card,2025-04-30,Returned
819,548,Laptop Case,Mac,2023-11-15,Returned
820,548,Keyboard Relationship,Mobile,2022-10-11,Issued
821,550,Monitor Apply,Laptop,2024-04-26,Returned
822,550,Laptop Ground,Monitor,2023-05-30,Lost
823,550,Access Card Song,Mobile,2024-02-13,Lost
824,551,Access Card Business,Laptop,2024-04-07,Lost
825,553,Mobile Point,Mouse,2024-01-27,Issued
826,556,Laptop How,Mouse,2024-05-12,Issued
827,557,Mobile Thing,Mouse,2022-09-24,Returned
828,557,Mobile Analysis,Monitor,2024-04-10,Returned
829,558,Monitor Too,Monitor,2025-02-03,Returned
830,558,Access Card Style,Laptop,2024-07-17,Issued
831,560,Laptop Car,Mobile,2024-06-19,Returned
832,560,Mobile Point,Monitor,2022-10-12,Returned
833,560,Keyboard Appear,Keyboard,2024-07-08,Lost
834,565,Mouse Country,Mac,2023-10-22,Issued
835,566,Keyboard Form,Mac,2023-04-17,Issued
836,569,Keyboard I,Monitor,2023-01-03,Returned
837,569,Mobile Public,Monitor,2025-05-20,Returned
838,570,Laptop Very,Monitor,2024-02-29,Returned
839,572,Keyboard Exist,Monitor,2023-05-21,Issued
840,573,Access Card Mr,Monitor,2022-06-19,Issued
841,574,Laptop Commercial,Mobile,2022-10-16,Lost
842,574,Access Card International,Access Card,2022-12-16,Issued
843,574,Laptop Law,Mouse,2023-08-09,Returned
844,576,Keyboard Morning,Access Card,2022-10-05,Returned
845,576,Mouse Or,Mac,2023-02-05,Lost
846,577,Mobile Mrs,Mouse,2022-11-01,Issued
847,577,Access Card Moment,Mouse,2022-09-17,Issued
848,579,Mobile Rather,Mobile,2022-07-05,Lost
849,579,Mobile Game,Mac,2024-01-15,Lost
850,580,Monitor Together,Mobile,2025-03-01,Lost
851,580,Laptop Bill,Access Card,2024-03-22,Returned
852,580,Keyboard Enter,Monitor,2023-06-01,Issued
853,581,Laptop Into,Monitor,2024-05-17,Returned
854,585,Monitor Fact,Laptop,2024-08-31,Issued
855,586,Monitor Hand,Mouse,2023-01-16,Issued
856,587,Mac Must,Keyboard,2022-08-13,Issued
857,589,Monitor Ask,Mac,2023-08-01,Lost
858,589,Mobile Fall,Keyboard,2023-09-23,Issued
859,591,Laptop Audience,Mouse,2025-04-23,Lost
860,591,Monitor Expert,Keyboard,2024-09-27,Issued
861,592,Laptop Rule,Access Card,2024-08-15,Returned
862,592,Mouse Here,Monitor,2022-10-04,Returned
863,593,Mac Purpose,Laptop,2023-03-23,Issued
864,593,Laptop Finally,Keyboard,2025-01-20,Returned
865,596,Monitor Newspaper,Mac,2022-10-02,Issued
866,596,Mobile Soldier,Laptop,2024-04-11,Issued
867,597,Mac Chair,Laptop,2022-11-17,Issued
868,597,Mobile Common,Mobile,2023-07-18,Lost
869,598,Mac High,Mobile,2024-04-02,Lost
870,598,Mac Another,Mobile,2022-08-14,Issued
871,599,Laptop Agency,Keyboard,2023-12-08,Issued
872,601,Monitor Left,Access Card,2023-04-14,Lost
873,601,Mobile Out,Keyboard,2024-09-16,Lost
874,603,Monitor Read,Mac,2022-07-07,Lost
875,603,Mouse Author,Monitor,2024-12-08,Issued
876,603,Keyboard Special,Laptop,2024-03-30,Returned
877,606,Mouse After,Mobile,2024-05-10,Issued
878,607,Laptop Main,Laptop,2022-06-16,Returned
879,609,Laptop Too,Laptop,2023-01-05,Returned
880,609,Mouse Which,Mouse,2025-03-31,Returned
881,611,Monitor Arm,Mouse,2024-01-19,Returned
882,612,Access Card Else,Monitor,2023-08-17,Lost
883,612,Mobile Guess,Mobile,2022-12-12,Lost
884,612,Keyboard Center,Mac,2022-07-19,Returned
885,613,Monitor Form,Monitor,2022-09-28,Returned
886,613,Mouse Specific,Monitor,2024-06-19,Lost
887,614,Mac Occur,Access Card,2022-11-13,Lost
888,614,Keyboard Mind,Laptop,2024-12-02,Lost
889,616,Mouse Say,Mouse,2023-08-14,Issued
890,618,Monitor Drop,Access Card,2022-07-29,Issued
891,619,Laptop Thought,Monitor,2024-07-26,Returned
892,619,Access Card Value,Laptop,2024-09-11,Returned
893,620,Keyboard Property,Mouse,2025-04-03,Returned
894,620,Mac Because,Laptop,2024-08-03,Returned
895,621,Mouse Necessary,Laptop,2024-08-19,Lost
896,621,Mac Build,Mouse,2023-08-04,Lost
897,621,Mouse Employee,Mouse,2025-03-06,Lost
898,623,Mobile Occur,Access Card,2024-09-01,Issued
899,623,Keyboard Green,Mouse,2023-02-02,Returned
900,624,Mouse Final,Monitor,2024-10-21,Lost
901,624,Laptop Analysis,Monitor,2023-06-03,Returned
902,624,Mouse Admit,Keyboard,2024-11-14,Issued
903,625,Monitor Major,Monitor,2024-04-19,Lost
904,626,Mobile Do,Mouse,2024-08-28,Returned
905,626,Keyboard Meet,Keyboard,2023-11-01,Lost
906,628,Keyboard Growth,Laptop,2023-09-08,Lost
907,628,Mac Mention,Access Card,2025-02-10,Returned
908,629,Access Card Right,Keyboard,2022-08-31,Lost
909,629,Mac Effort,Access Card,2025-04-01,Returned
910,630,Monitor Author,Laptop,2025-02-22,Lost
911,630,Mobile Money,Mobile,2024-01-08,Lost
912,633,Mac Hope,Monitor,2024-04-22,Lost
913,633,Laptop Performance,Keyboard,2025-01-13,Lost
914,635,Mobile Nature,Monitor,2022-11-25,Lost
915,635,Mac Affect,Mouse,2024-04-11,Issued
916,636,Mobile Speech,Mouse,2023-08-18,Returned
917,636,Mac Agent,Keyboard,2024-09-19,Returned
918,638,Mobile Middle,Laptop,2025-04-22,Lost
919,638,Mobile Force,Keyboard,2024-01-17,Lost
920,639,Monitor Home,Access Card,2025-04-02,Returned
921,640,Mac Before,Keyboard,2025-01-05,Issued
922,640,Monitor Away,Mac,2022-09-04,Returned
923,640,Laptop Entire,Access Card,2025-03-03,Lost
924,643,Mobile Worker,Access Card,2024-06-11,Lost
925,645,Mac Reveal,Keyboard,2023-05-25,Returned
926,645,Mouse Plan,Keyboard,2022-09-14,Issued
927,645,Access Card Between,Laptop,2024-04-05,Returned
928,646,Mac High,Keyboard,2023-10-28,Returned
929,646,Keyboard Suggest,Mouse,2025-03-14,Returned
930,646,Mac Close,Laptop,2024-12-18,Lost
931,647,Access Card We,Mac,2022-07-08,Issued
932,648,Keyboard Mission,Mac,2022-09-01,Lost
933,648,Monitor Any,Monitor,2024-12-21,Issued
934,649,Mobile Beyond,Monitor,2024-06-14,Issued
935,650,Mouse Something,Laptop,2022-06-13,Issued
936,650,Mouse Fish,Laptop,2024-02-14,Returned
937,650,Laptop Land,Mouse,2025-04-02,Lost
938,651,Access Card Thought,Mouse,2025-01-26,Issued
939,651,Mac Would,Mac,2025-05-01,Lost
940,652,Monitor Usually,Monitor,2023-01-21,Lost
941,653,Mac I,Mobile,2024-09-11,Issued
942,653,Access Card Group,Laptop,2023-04-22,Lost
943,653,Mac Their,Keyboard,2024-09-05,Returned
944,654,Access Card Throughout,Mouse,2024-11-23,Issued
945,654,Laptop See,Keyboard,2022-08-01,Lost
946,655,Mobile Various,Mouse,2023-07-07,Issued
947,656,Access Card Beat,Mobile,2024-03-26,Issued
948,657,Mobile Environment,Mouse,2022-09-14,Returned
949,658,Keyboard Full,Keyboard,2022-08-25,Lost
950,658,Monitor Someone,Mac,2024-09-20,Lost
951,660,Mouse Set,Access Card,2023-03-20,Issued
952,660,Mouse Exactly,Mouse,2025-02-05,Returned
953,661,Mobile Appear,Monitor,2022-12-10,Issued
954,663,Keyboard Effort,Keyboard,2024-12-02,Returned
955,663,Monitor Degree,Mac,2023-05-14,Lost
956,664,Laptop Nation,Access Card,2022-10-22,Issued
957,664,Monitor Remain,Mobile,2024-06-01,Lost
958,664,Keyboard Study,Mobile,2024-09-25,Issued
959,665,Mac Hundred,Mobile,2024-07-24,Lost
960,665,Mobile Be,Laptop,2023-01-17,Issued
961,665,Mac Piece,Keyboard,2024-04-08,Lost
962,666,Mouse Mean,Laptop,2022-11-05,Lost
963,667,Monitor Increase,Access Card,2024-10-02,Lost
964,667,Monitor Or,Mac,2023-04-24,Returned
965,667,Keyboard Customer,Keyboard,2024-09-17,Issued
966,668,Keyboard Someone,Mouse,2023-06-18,Returned
967,668,Access Card Including,Keyboard,2023-01-11,Returned
968,668,Laptop Perhaps,Mac,2023-04-23,Returned
969,669,Mouse Interest,Laptop,2023-07-11,Lost
970,670,Mac Deep,Mobile,2024-07-21,Lost
971,671,Keyboard Audience,Laptop,2024-02-06,Issued
972,672,Keyboard Full,Laptop,2023-02-22,Lost
973,672,Mac Up,Laptop,2023-06-16,Returned
974,676,Mobile Face,Mac,2024-10-03,Lost
975,676,Mac Water,Mobile,2024-08-25,Lost
976,677,Keyboard Baby,Mobile,2024-03-02,Returned
977,678,Access Card With,Mouse,2022-10-13,Issued
978,678,Monitor From,Laptop,2024-08-29,Issued
979,678,Mac Growth,Mouse,2025-01-02,Lost
980,679,Mac Less,Keyboard,2024-04-01,Lost
981,679,Mouse Have,Mac,2023-11-04,Issued
982,681,Mouse Fall,Keyboard,2022-09-16,Lost
983,681,Mouse Social,Mobile,2022-11-07,Returned
984,682,Laptop Practice,Keyboard,2022-12-10,Lost
985,682,Laptop Letter,Mouse,2022-07-15,Issued
986,682,Mouse Power,Mac,2022-11-29,Returned
987,683,Mac Present,Mobile,2022-07-27,Returned
988,684,Access Card Season,Monitor,2022-11-24,Returned
989,685,Mobile Necessary,Keyboard,2022-11-18,Lost
990,685,Access Card Activity,Access Card,2024-01-20,Lost
991,686,Laptop Continue,Access Card,2024-12-10,Issued
992,687,Laptop Attorney,Keyboard,2025-04-24,Returned
993,687,Mouse Expect,Access Card,2024-09-21,Issued
994,687,Keyboard Inside,Keyboard,2024-01-03,Lost
995,688,Laptop Letter,Keyboard,2022-09-19,Issued
996,688,Laptop Around,Monitor,2024-07-07,Lost
997,690,Mac Room,Mouse,2022-10-28,Returned
998,690,Access Card Safe,Keyboard,2024-10-17,Issued
999,690,Laptop Share,Monitor,2024-03-18,Returned
1000,691,Mouse Law,Mouse,2023-01-02,Lost
1001,691,Keyboard Establish,Monitor,2023-09-10,Returned
1002,691,Mac Across,Mobile,2022-08-17,Lost
1003,693,Mouse Law,Access Card,2024-08-12,Returned
1004,694,Mobile Student,Mobile,2023-04-24,Returned
1005,696,Monitor Her,Monitor,2025-04-10,Returned
1006,696,Keyboard Bring,Monitor,2023-11-24,Lost
1007,698,Monitor Do,Keyboard,2025-01-11,Lost
1008,700,Access Card Protect,Monitor,2024-03-13,Lost
1009,700,Keyboard Dog,Keyboard,2025-04-15,Returned
1010,700,Keyboard Media,Laptop,2023-11-24,Lost
1011,702,Mac Back,Mobile,2023-11-12,Returned
